id,ID,subtitle,created_at,updated_at,obtained_date,Temperature,Conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio(wt),crystallinity,Tg,mp,reference,special_memo,composition
3227,lit_tr3227,,2022-03-16 04:02:20.211271+00:00,2022-03-16 04:02:20.211282+00:00,,23.39363565462753,4.401786762223659e-06,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3228,lit_tr3228,,2022-03-16 04:02:20.214023+00:00,2022-03-16 04:02:20.214034+00:00,,97.67511183158308,0.0005700855066165767,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3229,lit_tr3229,,2022-03-16 04:02:20.216783+00:00,2022-03-16 04:02:20.216794+00:00,,90.53013750018641,0.00038678800735345573,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
323,lit_tr323,,2022-03-16 04:02:11.825464+00:00,2022-03-16 04:02:11.825475+00:00,,30.217391,4.444367877614003e-09,4s,,,,,,0.9375/0.0313,,,,,42.1,,60.8,10.1016/j.electacta.2013.01.119,"43277 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers li o 1/8   Poly(Li-Sorb)/PEO600000",4s
3230,lit_tr3230,,2022-03-16 04:02:20.219547+00:00,2022-03-16 04:02:20.219558+00:00,,80.64569713673143,0.0002399551083700007,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3231,lit_tr3231,,2022-03-16 04:02:20.222299+00:00,2022-03-16 04:02:20.222310+00:00,,70.97035953695166,7.49428146511134e-05,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3232,lit_tr3232,,2022-03-16 04:02:20.225054+00:00,2022-03-16 04:02:20.225065+00:00,,60.03617610555341,1.1783491693414187e-05,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3233,lit_tr3233,,2022-03-16 04:02:20.227826+00:00,2022-03-16 04:02:20.227837+00:00,,51.16268412852645,2.730769226064313e-06,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3234,lit_tr3234,,2022-03-16 04:02:20.230592+00:00,2022-03-16 04:02:20.230603+00:00,,40.128006348892086,4.557713271761677e-07,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3235,lit_tr3235,,2022-03-16 04:02:20.233349+00:00,2022-03-16 04:02:20.233360+00:00,,30.550745433479676,6.955574393779014e-08,PEO4e6,,,,,,8/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3236,lit_tr3236,,2022-03-16 04:02:20.236132+00:00,2022-03-16 04:02:20.236143+00:00,,90.0,0.0009,PEO4e6,,,,,,20/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3237,lit_tr3237,,2022-03-16 04:02:20.238883+00:00,2022-03-16 04:02:20.238894+00:00,,30.0,2.9e-06,PEO4e6,,,,,,20/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3238,lit_tr3238,,2022-03-16 04:02:20.241638+00:00,2022-03-16 04:02:20.241649+00:00,,90.0,0.0006,PEO4e6,,,,,,20/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
3239,lit_tr3239,,2022-03-16 04:02:20.244453+00:00,2022-03-16 04:02:20.244464+00:00,,30.0,3e-07,PEO4e6,,,,,,20/1,,,,,,,,10.1016/S0167-2738(00)00329-5,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",PEO4e6
324,lit_tr324,,2022-03-16 04:02:11.828245+00:00,2022-03-16 04:02:11.828257+00:00,,35.0,1.9919113213568278e-08,4s,,,,,,0.9375/0.0313,,,,,42.1,,60.8,10.1016/j.electacta.2013.01.119,"43277 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers li o 1/8   Poly(Li-Sorb)/PEO600000",4s
3240,lit_tr3240,,2022-03-16 04:02:20.247252+00:00,2022-03-16 04:02:20.247263+00:00,,114.98833716102422,0.005494814049382556,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3241,lit_tr3241,,2022-03-16 04:02:20.250006+00:00,2022-03-16 04:02:20.250017+00:00,,100.28028579366634,0.003459449537550394,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3242,lit_tr3242,,2022-03-16 04:02:20.252762+00:00,2022-03-16 04:02:20.252773+00:00,,84.82258645932899,0.002062628432362351,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3243,lit_tr3243,,2022-03-16 04:02:20.255519+00:00,2022-03-16 04:02:20.255530+00:00,,70.31509570311431,0.0011029428254813475,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3244,lit_tr3244,,2022-03-16 04:02:20.258277+00:00,2022-03-16 04:02:20.258288+00:00,,55.40202522753873,0.0004743763181327531,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3245,lit_tr3245,,2022-03-16 04:02:20.261030+00:00,2022-03-16 04:02:20.261041+00:00,,40.1008230665376,9.784620814199847e-05,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3246,lit_tr3246,,2022-03-16 04:02:20.263798+00:00,2022-03-16 04:02:20.263809+00:00,,24.688703662999103,8.447223790378836e-06,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3247,lit_tr3247,,2022-03-16 04:02:20.266563+00:00,2022-03-16 04:02:20.266574+00:00,,114.98833716102422,0.003652985934478499,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3248,lit_tr3248,,2022-03-16 04:02:20.269329+00:00,2022-03-16 04:02:20.269339+00:00,,100.28028579366634,0.002782556554617558,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3249,lit_tr3249,,2022-03-16 04:02:20.272107+00:00,2022-03-16 04:02:20.272118+00:00,,84.82258645932899,0.0015711476493899374,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
325,lit_tr325,,2022-03-16 04:02:11.831025+00:00,2022-03-16 04:02:11.831036+00:00,,40.217391,1.0968468693244996e-07,4s,,,,,,0.9375/0.0313,,,,,42.1,,60.8,10.1016/j.electacta.2013.01.119,"43277 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers li o 1/8   Poly(Li-Sorb)/PEO600000",4s
3250,lit_tr3250,,2022-03-16 04:02:20.274856+00:00,2022-03-16 04:02:20.274867+00:00,,70.03691606746236,0.0008175795123849955,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3251,lit_tr3251,,2022-03-16 04:02:20.277621+00:00,2022-03-16 04:02:20.277632+00:00,,55.147469023492306,0.0002986599582152587,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3252,lit_tr3252,,2022-03-16 04:02:20.280375+00:00,2022-03-16 04:02:20.280386+00:00,,40.33247366512114,5.833873395574811e-05,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3253,lit_tr3253,,2022-03-16 04:02:20.283129+00:00,2022-03-16 04:02:20.283140+00:00,,25.107994358151814,4.5169574551840455e-06,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3254,lit_tr3254,,2022-03-16 04:02:20.285910+00:00,2022-03-16 04:02:20.285922+00:00,,115.34420036432994,0.0021780156699210676,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3255,lit_tr3255,,2022-03-16 04:02:20.288664+00:00,2022-03-16 04:02:20.288675+00:00,,100.28028579366634,0.001659044365848563,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3256,lit_tr3256,,2022-03-16 04:02:20.291423+00:00,2022-03-16 04:02:20.291434+00:00,,85.12526288447418,0.0011333759688800578,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3257,lit_tr3257,,2022-03-16 04:02:20.294185+00:00,2022-03-16 04:02:20.294196+00:00,,69.7591866742747,0.0005739380264210406,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3258,lit_tr3258,,2022-03-16 04:02:20.296958+00:00,2022-03-16 04:02:20.296969+00:00,,55.40202522753873,0.00021544330364427845,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3259,lit_tr3259,,2022-03-16 04:02:20.299727+00:00,2022-03-16 04:02:20.299738+00:00,,39.86941659441135,4.208361123787526e-05,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
326,lit_tr326,,2022-03-16 04:02:11.833813+00:00,2022-03-16 04:02:11.833824+00:00,,44.565217,3.070619474655834e-07,4s,,,,,,0.9375/0.0313,,,,,42.1,,60.8,10.1016/j.electacta.2013.01.119,"43277 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers li o 1/8   Poly(Li-Sorb)/PEO600000",4s
3260,lit_tr3260,,2022-03-16 04:02:20.302492+00:00,2022-03-16 04:02:20.302503+00:00,,25.318082718638323,3.4406698355261755e-06,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3261,lit_tr3261,,2022-03-16 04:02:20.305266+00:00,2022-03-16 04:02:20.305277+00:00,,114.98833716102422,0.0028593347344880696,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3262,lit_tr3262,,2022-03-16 04:02:20.308031+00:00,2022-03-16 04:02:20.308042+00:00,,100.28028579366634,0.0020072432216432933,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3263,lit_tr3263,,2022-03-16 04:02:20.310784+00:00,2022-03-16 04:02:20.310795+00:00,,85.12526288447418,0.0009891724224926532,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3264,lit_tr3264,,2022-03-16 04:02:20.313530+00:00,2022-03-16 04:02:20.313541+00:00,,70.03691606746236,0.00043718172565515963,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.1a ",1s
3265,lit_tr3265,,2022-03-16 04:02:20.316302+00:00,2022-03-16 04:02:20.316313+00:00,,55.40202522753873,0.0001512408118643227,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3266,lit_tr3266,,2022-03-16 04:02:20.319121+00:00,2022-03-16 04:02:20.319132+00:00,,39.86941659441135,2.7977506157836574e-05,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3267,lit_tr3267,,2022-03-16 04:02:20.321882+00:00,2022-03-16 04:02:20.321893+00:00,,25.107994358151814,2.550462838331123e-06,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3268,lit_tr3268,,2022-03-16 04:02:20.324657+00:00,2022-03-16 04:02:20.324667+00:00,,115.34420036432994,0.003188203248839211,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3269,lit_tr3269,,2022-03-16 04:02:20.327420+00:00,2022-03-16 04:02:20.327432+00:00,,99.95147315385663,0.0016144998165283956,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
327,lit_tr327,,2022-03-16 04:02:11.836599+00:00,2022-03-16 04:02:11.836610+00:00,,50.0,1.025531489130485e-06,4s,,,,,,0.9375/0.0313,,,,,42.1,,60.8,10.1016/j.electacta.2013.01.119,"43277 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers li o 1/8   Poly(Li-Sorb)/PEO600000",4s
3270,lit_tr3270,,2022-03-16 04:02:20.330183+00:00,2022-03-16 04:02:20.330194+00:00,,85.12526288447418,0.0008401367840178305,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3271,lit_tr3271,,2022-03-16 04:02:20.332960+00:00,2022-03-16 04:02:20.332971+00:00,,69.7591866742747,0.0002986599582152587,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3272,lit_tr3272,,2022-03-16 04:02:20.335728+00:00,2022-03-16 04:02:20.335740+00:00,,55.147469023492306,8.775300554476373e-05,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3273,lit_tr3273,,2022-03-16 04:02:20.338491+00:00,2022-03-16 04:02:20.338502+00:00,,40.33247366512114,2.509152168098672e-05,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3274,lit_tr3274,,2022-03-16 04:02:20.341258+00:00,2022-03-16 04:02:20.341269+00:00,,25.107994358151814,2.1080310331177856e-06,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3275,lit_tr3275,,2022-03-16 04:02:20.344016+00:00,2022-03-16 04:02:20.344027+00:00,,115.34420036432994,0.0013712479774127702,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3276,lit_tr3276,,2022-03-16 04:02:20.346788+00:00,2022-03-16 04:02:20.346799+00:00,,100.28028579366634,0.0007742638807709306,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
3277,lit_tr3277,,2022-03-16 04:02:20.349547+00:00,2022-03-16 04:02:20.349558+00:00,,85.42832300807055,0.0004140196939628062,1s,,,,,,8/1,,,,,,,,10.1149/1.1391824,"43469 NoriyoshiMatsumi 2013 School of Materials Science, Japan Advanced Institute of Science and Technology (JAIST), 1-1, Asahidai, Nomi, Ishikawa 923-1292 Japan Nedo (Japanese title only) 難燃性有機・無機ハイブリッド型イオンゲル電解質の設計   Fig.5 ",1s
