id,title,subtitle,tags,created_at,updated_at,obtained_date,temperature,conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio,crystallinity,Tg,mp,reference,special_memo
4041,lit_tr5003,,,2022-03-16 04:02:22,2022-03-16 04:02:22,,60.0,0.0315,256,217,,,,,1/1.29155835271583,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4042,lit_tr5004,,,2022-03-16 04:02:22,2022-03-16 04:02:22,,80.0,0.0381,256,217,,,,,1/1.29155835271583,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4043,lit_tr5005,,,2022-03-16 04:02:22,2022-03-16 04:02:22,,20.0,0.00697,256,219,,,,,1/1.4989779695662,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4044,lit_tr5006,,,2022-03-16 04:02:22,2022-03-16 04:02:22,,40.0,0.011,256,219,,,,,1/1.4989779695662,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4045,lit_tr5007,,,2022-03-16 04:02:22,2022-03-16 04:02:22,,60.0,0.01572,256,219,,,,,1/1.4989779695662,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4046,lit_tr5008,,,2022-03-16 04:02:22,2022-03-16 04:02:22,,80.0,0.02067,256,219,,,,,1/1.4989779695662,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4047,lit_tr5009,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00475,256,219,235,,,,1/0.749488984783102/0.355329949238579,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
501,lit_tr501,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,39.73719790741046,5.458232110071068e-07,193,1,,,,,0.0556/0.888888889,,,,,,-47.5,61.9,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4048,lit_tr5010,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00649,256,219,235,,,,1/0.749488984783102/0.355329949238579,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4049,lit_tr5011,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.01067,256,219,235,,,,1/0.749488984783102/0.355329949238579,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4050,lit_tr5012,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,0.00177,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4051,lit_tr5013,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,0.0028,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4052,lit_tr5014,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.0040999999999999995,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4053,lit_tr5015,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.0056500000000000005,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4054,lit_tr5016,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.00721,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4055,lit_tr5017,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00893,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4056,lit_tr5018,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.01068,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4057,lit_tr5019,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.01458,256,219,293,328,448,,1/0.262321144674086/0.469798657718121/0.206557939073367/0.431590625433366,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
502,lit_tr502,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,29.880303030303082,1.0279026838449806e-07,193,1,,,,,0.0556/0.888888889,,,,,,-47.5,61.9,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4058,lit_tr5020,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,0.00254,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4059,lit_tr5021,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,0.00376,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4060,lit_tr5022,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.00513,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4061,lit_tr5023,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.006690000000000001,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4062,lit_tr5024,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.00826,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4063,lit_tr5025,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00984,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4064,lit_tr5026,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.01145,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4065,lit_tr5027,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.01479,256,219,293,328,448,,1/0.187372246195776/0.782997762863535/0.147541385052405/0.30827901816669,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4066,lit_tr5028,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,0.00264,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4067,lit_tr5029,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,0.00362,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
503,lit_tr503,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,20.24141701013025,3.235638542248894e-08,193,1,,,,,0.0556/0.888888889,,,,,,-47.5,61.9,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4068,lit_tr5030,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.00464,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4069,lit_tr5031,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.005690000000000001,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4070,lit_tr5032,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.006719999999999999,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4071,lit_tr5033,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.007719999999999999,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4072,lit_tr5034,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00868,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4073,lit_tr5035,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.01052,256,219,293,328,448,,1/0.112423347717465/1.09619686800895/0.0885248310314428/0.147973928720011,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4074,lit_tr5036,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,0.00051,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4075,lit_tr5037,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,0.00102,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4076,lit_tr5038,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.0016699999999999998,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4077,lit_tr5039,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.0026,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
504,lit_tr504,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,10.120230168392823,1.1580971690797871e-08,193,1,,,,,0.0556/0.888888889,,,,,,-47.5,61.9,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4078,lit_tr5040,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.0033900000000000002,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4079,lit_tr5041,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00424,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4080,lit_tr5042,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00515,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4081,lit_tr5043,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.00697,256,219,293,328,,,1/0.224846695434931/1.09619686800895/0.177049662062886,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4082,lit_tr5044,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,0.00076,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4083,lit_tr5045,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,0.0014399999999999999,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4084,lit_tr5046,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.00231,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4085,lit_tr5047,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.00319,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4086,lit_tr5048,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.00439,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4087,lit_tr5049,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.0057,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
505,lit_tr505,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,0.34036055875179727,4.280297938685513e-09,193,1,,,,,0.0556/0.888888889,,,,,,-47.5,61.9,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4088,lit_tr5050,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00719,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4089,lit_tr5051,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.01041,256,219,293,328,,,1/0.374744492391551/0.782997762863535/0.295082770104809,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4090,lit_tr5052,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,0.00022,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4091,lit_tr5053,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,0.00053,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4092,lit_tr5054,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.00111,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4093,lit_tr5055,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.00204,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4094,lit_tr5056,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.00315,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4095,lit_tr5057,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00433,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4096,lit_tr5058,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.005809999999999999,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4097,lit_tr5059,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.00932,256,219,293,328,,,1/0.524642289348172/0.469798657718121/0.413115878146733,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
506,lit_tr506,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,130.2693826876606,0.0002952024788579835,193,1,251,252,,,0.052631579/0.842105263/0.052631579/0.052631579,,,,,,-38.3,62.0,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4098,lit_tr5060,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,0.0004,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4099,lit_tr5061,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,0.00014000000000000001,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4100,lit_tr5062,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.00039,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4101,lit_tr5063,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.0008100000000000001,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4102,lit_tr5064,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.0013700000000000001,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4103,lit_tr5065,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.0020800000000000003,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4104,lit_tr5066,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00292,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4105,lit_tr5067,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.005,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4106,lit_tr5068,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,40.0,0.0075,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4107,lit_tr5069,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,60.0,0.01038,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
507,lit_tr507,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,120.81601649141749,0.0002434747900439893,193,1,251,252,,,0.052631579/0.842105263/0.052631579/0.052631579,,,,,,-38.3,62.0,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4108,lit_tr5070,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,80.0,0.013380000000000001,256,219,328,,,,0.5/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4109,lit_tr5071,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.00086,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4110,lit_tr5072,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.00146,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4111,lit_tr5073,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00225,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4112,lit_tr5074,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00317,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4113,lit_tr5075,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.00553,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4114,lit_tr5076,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,40.0,0.00824,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4115,lit_tr5077,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,60.0,0.01128,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4116,lit_tr5078,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,80.0,0.01452,256,219,328,,,,0.5/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4117,lit_tr5079,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-60.0,1e-05,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
508,lit_tr508,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,110.04094596432873,0.00021412974509251015,193,1,251,252,,,0.052631579/0.842105263/0.052631579/0.052631579,,,,,,-38.3,62.0,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4118,lit_tr5080,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-50.0,5e-05,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4119,lit_tr5081,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-40.0,0.00017999999999999998,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4120,lit_tr5082,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.00055,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4121,lit_tr5083,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.00107,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4122,lit_tr5084,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00183,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4123,lit_tr5085,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00278,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4124,lit_tr5086,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.00547,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4125,lit_tr5087,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,40.0,0.00882,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4126,lit_tr5088,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,60.0,0.01273,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4127,lit_tr5089,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,80.0,0.01697,256,219,328,,,,1/0.224846695434931/1.00328141835635,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
509,lit_tr509,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,100.25365270921156,0.0002008116941078376,193,1,251,252,,,0.052631579/0.842105263/0.052631579/0.052631579,,,,,,-38.3,62.0,10.1016/j.jpowsour.2008.10.113,"43278 Takahito Itoh ∗, Yukihiro Mitsuda, Takayuki Ebina, Takahiro Uno, Masataka Kubo 2009 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurima Machiya-cho, Tsu, Mie 514-8507, Japan Japan Journal of Power Sources Solid polymer electrolytes composed of polyanionic lithium salts and polyethers    Poly(Li-Muco)/PEO/BF3·OEt2/BF3·OEt2"
4128,lit_tr5090,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-30.0,0.00064,256,219,328,,,,1/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4129,lit_tr5091,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-20.0,0.00115,256,219,328,,,,1/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4130,lit_tr5092,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,-10.0,0.00196,256,219,328,,,,1/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4131,lit_tr5093,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,0.0,0.00304,256,219,328,,,,1/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4132,lit_tr5094,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,20.0,0.00594,256,219,328,,,,1/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4133,lit_tr5095,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,40.0,0.009550000000000001,256,219,328,,,,1/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
4134,lit_tr5096,,,2022-03-16 04:02:23,2022-03-16 04:02:23,,60.0,0.013859999999999999,256,219,328,,,,1/0.749488984783102/0.590165540209619,,,,,,,,10.1016/0378-7753(91)80004-H,43542       liquid   
